,location,make_year,brand,model,price,km_driven,fuel_type,transmission,registration_year,insurance_type,no_of_seats,ownership,power,cc,mileage
5437,kolkata,2015,Mercedes-Benz,C-Class,1500000,38000,Petrol,  Automatic,2015,Comprehensive,5,Second Owner,181.04,1991.0,14.0
5438,kolkata,2018,Jeep,Compass,890000,75000,Diesel,  Manual,2018,Comprehensive,5,Second Owner,170.0,1956.0,17.1
5439,kolkata,2018,Maruti,Celerio,340000,39925,Petrol,  Manual,2018,Third Party,5,Second Owner,67.0,998.0,21.63
5440,kolkata,2018,Audi,Q3,1900000,36000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,147.51,1395.0,18.0
5441,kolkata,2017,Mitsubishi,Pajero,1425000,82514,Diesel,  Automatic,2017,Comprehensive,7,First Owner,175.56,2477.0,13.5
5442,kolkata,2015,Mahindra,Xylo,325000,75840,Diesel,  Manual,2015,Comprehensive,7,Second Owner,93.7,2489.0,14.95
5443,kolkata,2017,Mercedes-Benz,S-Class,4495000,34100,Diesel,  Automatic,2017,Expired,5,First Owner,254.79,2987.0,14.0
5444,kolkata,2019,Honda,BR-V,725000,62615,Diesel,  Manual,2019,Comprehensive,7,First Owner,98.6,1498.0,21.9
5445,kolkata,2012,Toyota,Innova,499000,55000,Diesel,  Manual,2012,Third Party,8,Second Owner,199.52,2494.0,12.8
5446,kolkata,2017,Mahindra,XUV500,900000,64260,Diesel,  Manual,2017,Third Party,7,First Owner,140.0,2179.0,16.0
5447,kolkata,2016,Mahindra,XUV500,850000,68612,Diesel,  Manual,2016,Expired,7,Second Owner,140.0,2179.0,16.0
5448,kolkata,2020,Audi,A3,1700000,54388,Diesel,  Automatic,2020,Comprehensive,5,First Owner,143.0,1968.0,20.38
5449,kolkata,2016,BMW,X3,1700000,60942,Diesel,  Automatic,2016,Third Party,5,Second Owner,187.7,1995.0,14.0
5450,kolkata,2015,Volkswagen,Vento,329000,44800,Diesel,  Manual,2015,Expired,5,First Owner,103.2,1498.0,20.34
5451,kolkata,2012,Toyota,Fortuner,875000,85212,Diesel,  Automatic,2012,Comprehensive,7,Second Owner,169.0,2982.0,11.5
5452,kolkata,2018,Porsche,911,14800000,17600,Petrol,  Manual,2018,Expired,4,First Owner,420.0,2981.0,14.0
5453,kolkata,2017,Mahindra,XUV500,800000,60615,Diesel,  Manual,2018,Comprehensive,7,Second Owner,152.87,2179.0,15.1
5454,kolkata,2014,Audi,Q5,1440000,34125,Diesel,  Automatic,2014,Comprehensive,5,First Owner,174.3,1968.0,14.0
5455,kolkata,2018,Mahindra,XUV500,999000,90000,Diesel,  Manual,2018,Comprehensive,7,First Owner,152.87,2179.0,15.1
5456,kolkata,2014,Mercedes-Benz,C-Class,1250000,19032,Diesel,  Automatic,2014,Comprehensive,5,First Owner,170.0,2143.0,14.0
5457,kolkata,2019,Maruti,Ciaz,763000,22258,Petrol,  Automatic,2019,Comprehensive,5,First Owner,103.25,1462.0,20.28
5458,kolkata,2013,Audi,Q5,1440000,34000,Diesel,  Automatic,2014,Comprehensive,5,First Owner,174.3,1968.0,14.0
5459,kolkata,2018,Audi,Q3,1889999,36000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,147.51,1395.0,18.0
5460,kolkata,2014,Mercedes-Benz,C-Class,1150000,38000,Diesel,  Automatic,2014,Comprehensive,5,First Owner,170.0,2143.0,14.0
5461,kolkata,2018,BMW,6,3400000,48397,Diesel,  Automatic,2018,Comprehensive,4,Third Owner,261.4,2993.0,14.0
5462,kolkata,2018,Toyota,Corolla,975000,57000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,138.03,1798.0,14.28
5463,kolkata,2014,Ford,Ecosport,399000,50000,Petrol,  Automatic,2014,Expired,5,First Owner,110.0,1499.0,16.5
5464,kolkata,2015,Audi,Q5,1199000,90000,Diesel,  Automatic,2015,Comprehensive,5,First Owner,241.4,2967.0,14.0
5465,kolkata,2013,Honda,Brio,265000,48900,Petrol,  Automatic,2013,Comprehensive,5,First Owner,86.8,1198.0,18.4
5466,kolkata,2020,Maruti,Swift,509999,24000,Petrol,  Manual,2020,Third Party,5,First Owner,81.8,1197.0,21.21
5467,kolkata,2016,Honda,City,385000,38000,Petrol,  Manual,2016,Comprehensive,5,First Owner,117.3,1497.0,17.8
5468,kolkata,2014,Hyundai,EON,215000,26006,Petrol,  Manual,2014,Expired,5,First Owner,55.2,814.0,21.1
5469,kolkata,2011,Chevrolet,Spark,110000,27000,Petrol,  Manual,2011,Comprehensive,5,First Owner,62.1,995.0,16.2
5470,kolkata,2017,Maruti,Ertiga,692000,91000,Diesel,  Manual,2017,Comprehensive,7,Second Owner,88.5,1248.0,24.52
5471,kolkata,2017,Hyundai,Grand,370000,45000,Petrol,  Manual,2017,Comprehensive,5,First Owner,82.0,1197.0,18.9
5472,kolkata,2020,Kia,Seltos,925000,19000,Petrol,  Manual,2020,Comprehensive,5,First Owner,113.43,1497.0,16.8
5473,kolkata,2016,Maruti,Swift,335000,51000,Petrol,  Manual,2016,Comprehensive,5,First Owner,81.8,1197.0,21.21
5474,kolkata,2019,Mahindra,TUV,525000,78000,Diesel,  Manual,2019,Comprehensive,7,First Owner,100.0,1493.0,18.49
5475,kolkata,2020,Kia,Sonet,790000,7000,Petrol,  Manual,2020,Comprehensive,5,First Owner,118.36,998.0,18.2
5476,kolkata,2019,Mahindra,TUV,525000,94000,Diesel,  Manual,2019,Expired,7,First Owner,100.0,1493.0,18.49
5477,kolkata,2021,Kia,Seltos,980000,83004,Diesel,  Manual,2021,Comprehensive,5,First Owner,113.43,1493.0,20.8
5478,kolkata,2015,Ford,Ecosport,350000,36000,Diesel,  Manual,2015,Comprehensive,5,First Owner,89.84,1498.0,22.7
5479,kolkata,2011,Hyundai,i10,150000,47000,Petrol,  Manual,2011,Comprehensive,5,First Owner,68.05,1086.0,19.81
5480,kolkata,2019,Tata,Harrier,999000,44000,Diesel,  Manual,2019,Expired,5,Second Owner,138.1,1956.0,17.0
5481,kolkata,2016,Maruti,Wagon,311000,54000,Petrol,  Manual,2016,Comprehensive,5,First Owner,67.04,998.0,20.51
5482,kolkata,2015,Maruti,Wagon,235000,45300,Petrol,  Manual,2015,Expired,5,First Owner,67.04,998.0,20.51
5483,kolkata,2022,Maruti,Swift,630000,24923,Petrol,  Automatic,2022,Third Party,5,First Owner,88.5,1197.0,22.61
5484,kolkata,2016,Toyota,Corolla,545000,50000,Petrol,  Automatic,2016,Expired,5,First Owner,138.03,1798.0,14.28
5485,kolkata,2020,Maruti,Celerio,385000,52000,Petrol,  Automatic,2020,Comprehensive,5,First Owner,67.05,998.0,21.63
5486,kolkata,2017,Maruti,Vitara,473000,58483,Diesel,  Manual,2017,Expired,5,Second Owner,88.5,1248.0,24.3
5487,kolkata,2021,Mercedes-Benz,GLA,3195000,16200,Petrol,  Automatic,2021,Expired,5,First Owner,160.92,1332.0,18.0
5488,kolkata,2014,Nissan,Sunny,249000,62000,Diesel,  Manual,2014,Expired,5,First Owner,84.8,1461.0,22.71
5489,kolkata,2015,Maruti,Wagon,241000,47030,Petrol,  Manual,2015,Expired,5,Second Owner,67.05,998.0,21.79
5490,kolkata,2016,Hyundai,Creta,575000,45000,Diesel,  Manual,2016,Expired,5,First Owner,88.7,1396.0,21.38
5491,kolkata,2018,Hyundai,Santro,395000,10000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,68.0,1086.0,20.3
5492,kolkata,2022,Hyundai,Venue,865000,12000,Petrol,  Manual,2022,Comprehensive,5,First Owner,118.35,998.0,18.27
5493,kolkata,2021,Hyundai,Grand,512000,34294,Petrol,  Manual,2021,Comprehensive,5,First Owner,81.86,1197.0,20.7
5494,kolkata,2016,Hyundai,Creta,560000,52126,Petrol,  Manual,2016,Comprehensive,5,First Owner,121.3,1591.0,13.0
5495,kolkata,2018,Hyundai,Xcent,399000,66000,Diesel,  Manual,2018,Comprehensive,5,First Owner,73.97,1186.0,25.4
5496,kolkata,2013,Hyundai,i20,295000,52200,Petrol,  Manual,2013,Expired,5,First Owner,82.85,1197.0,18.5
5497,kolkata,2023,Volkswagen,Taigun,1500000,9000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,113.98,999.0,17.23
5498,kolkata,2018,Hyundai,Verna,699000,27000,Petrol,  Manual,2018,Comprehensive,5,First Owner,121.3,1591.0,17.0
5499,kolkata,2013,BMW,5,992000,40000,Diesel,  Automatic,2013,Comprehensive,5,Second Owner,218.0,1995.0,14.0
5500,kolkata,2016,Hyundai,Creta,625000,59000,Diesel,  Manual,2016,Comprehensive,5,First Owner,126.2,1582.0,19.67
5501,kolkata,2023,Hyundai,Grand,649000,12000,Petrol,  Manual,2023,Comprehensive,5,First Owner,81.86,1197.0,20.7
5502,kolkata,2022,Kia,Sonet,799000,9000,Petrol,  Manual,2022,Comprehensive,5,First Owner,81.86,1197.0,18.4
5503,kolkata,2022,Hyundai,i20,685000,24000,Petrol,  Manual,2022,Third Party,5,First Owner,81.8,1197.0,21.0
5504,kolkata,2019,Hyundai,Creta,699000,74343,Petrol,  Manual,2019,Comprehensive,5,First Owner,121.3,1591.0,15.8
5505,kolkata,2014,Toyota,Etios,295000,34937,Petrol,  Manual,2014,Third Party,5,First Owner,78.9,1197.0,17.71
5506,kolkata,2020,Tata,Tiago,370000,59212,Petrol,  Manual,2020,Comprehensive,5,First Owner,84.82,1199.0,19.01
5507,kolkata,2021,Ford,Ecosport,890000,18000,Diesel,  Manual,2021,Comprehensive,5,First Owner,98.96,1498.0,23.0
5508,kolkata,2017,Honda,City,440000,58000,Petrol,  Manual,2017,Comprehensive,5,Second Owner,117.3,1497.0,17.8
5509,kolkata,2014,Hyundai,Grand,260000,63000,Petrol,  Manual,2014,Expired,5,First Owner,82.0,1197.0,18.9
5510,kolkata,2015,Hyundai,Verna,365000,35363,Petrol,  Manual,2015,Expired,5,Second Owner,105.5,1396.0,17.43
5511,kolkata,2019,MG,Hector,999000,49698,Petrol,  Automatic,2019,Comprehensive,5,First Owner,141.0,1451.0,13.96
5512,kolkata,2017,Honda,City,475000,77000,Petrol,  Manual,2017,Comprehensive,5,Second Owner,117.3,1497.0,17.8
5513,kolkata,2011,Honda,Jazz,185000,49000,Petrol,  Manual,2011,Comprehensive,5,Second Owner,95.84,1198.0,16.0
5514,kolkata,2022,Volkswagen,Virtus,1300000,20001,Petrol,  Automatic,2022,Comprehensive,5,First Owner,113.98,999.0,18.12
5515,kolkata,2018,Honda,WR-V,569000,38000,Diesel,  Manual,2018,Expired,5,First Owner,98.6,1498.0,25.5
5516,kolkata,2022,Mahindra,Scorpio,1748999,19000,Petrol,  Manual,2022,Comprehensive,7,First Owner,200.0,1997.0,14.0
5517,kolkata,2024,Hyundai,Creta,1600000,4000,Diesel,  Manual,2024,Comprehensive,5,First Owner,114.0,1493.0,21.8
5518,kolkata,2022,Skoda,Kushaq,1300000,15303,Petrol,  Automatic,2022,Comprehensive,5,First Owner,147.51,1498.0,18.86
5519,kolkata,2012,Volkswagen,Vento,210000,49000,Petrol,  Manual,2012,Comprehensive,5,First Owner,127.84,1598.0,15.8
5520,kolkata,2014,Maruti,Alto,215000,34013,Petrol,  Manual,2014,Expired,5,First Owner,47.3,796.0,22.74
5521,kolkata,2017,Ford,Ecosport,475000,27000,Petrol,  Manual,2017,Third Party,5,First Owner,121.36,1497.0,17.0
5522,kolkata,2023,Jeep,Compass,2399000,30000,Diesel,  Automatic,2023,Comprehensive,5,First Owner,168.0,1956.0,14.9
5523,kolkata,2021,Hyundai,Creta,925000,24109,Petrol,  Manual,2021,Comprehensive,5,First Owner,113.18,1497.0,18.0
5524,kolkata,2018,Hyundai,Xcent,399000,52000,Diesel,  Manual,2018,Comprehensive,5,First Owner,73.97,1186.0,25.4
5525,kolkata,2013,Maruti,Swift,270000,51434,Petrol,  Manual,2013,Third Party,5,Second Owner,88.5,1197.0,22.41
5526,kolkata,2017,Hyundai,i20,350000,55571,Petrol,  Manual,2017,Comprehensive,5,First Owner,81.83,1197.0,18.6
5527,kolkata,2022,Skoda,Kushaq,991000,33769,Petrol,  Manual,2022,Third Party,5,First Owner,113.98,999.0,19.2
5528,kolkata,2015,Honda,Amaze,290000,42342,Diesel,  Manual,2015,Comprehensive,5,First Owner,98.6,1498.0,25.8
5529,kolkata,2016,Honda,Amaze,310000,83803,Petrol,  Manual,2016,Third Party,5,First Owner,86.7,1198.0,18.0
5530,kolkata,2018,Maruti,Celerio,345000,44000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,67.04,998.0,23.1
5531,kolkata,2014,Mahindra,Bolero,385000,110000,Diesel,  Manual,2014,Comprehensive,7,First Owner,62.1,2523.0,15.96
5532,kolkata,2021,Maruti,Celerio,429000,41000,Petrol,  Manual,2021,Comprehensive,5,First Owner,65.71,998.0,25.24
5533,kolkata,2018,Hyundai,Creta,675000,56000,Diesel,  Manual,2018,Expired,5,First Owner,88.7,1396.0,21.38
5534,kolkata,2021,Honda,City,725000,34435,Petrol,  Manual,2021,Comprehensive,5,First Owner,119.35,1498.0,18.6
5535,kolkata,2013,Maruti,Wagon,223000,60714,Petrol,  Manual,2013,Third Party,5,First Owner,67.04,998.0,20.51
5536,kolkata,2020,Honda,CR-V,1695000,14000,Petrol,  Automatic,2020,Expired,5,Second Owner,151.89,1997.0,14.4
5537,kolkata,2019,Ford,Ecosport,850000,45000,Diesel,  Manual,2019,Comprehensive,5,First Owner,98.96,1498.0,21.7
5538,kolkata,2011,Hyundai,i10,172000,48129,Petrol,  Manual,2011,Comprehensive,5,Second Owner,78.9,1197.0,20.36
5539,kolkata,2022,Mahindra,Thar,1250000,15205,Diesel,  Manual,2022,Comprehensive,4,Second Owner,130.0,2184.0,15.2
5540,kolkata,2018,Toyota,Innova,1251000,120000,Diesel,  Manual,2018,Comprehensive,7,First Owner,147.51,2393.0,14.0
5541,kolkata,2016,Hyundai,Grand,320000,45985,Petrol,  Manual,2016,Expired,5,First Owner,82.0,1197.0,18.9
5542,kolkata,2018,Volkswagen,Ameo,321000,46508,Petrol,  Manual,2019,Third Party,5,First Owner,75.0,999.0,19.44
5543,kolkata,2013,Hyundai,Verna,285000,30409,Petrol,  Manual,2013,Comprehensive,5,Second Owner,105.5,1396.0,17.43
5544,kolkata,2015,Maruti,Wagon,254000,47834,Petrol,  Manual,2015,Expired,5,Second Owner,67.04,998.0,20.51
5545,kolkata,2021,Tata,Nexon,799000,17000,Petrol,  Manual,2021,Comprehensive,5,First Owner,118.36,1199.0,17.57
5546,kolkata,2011,BMW,3,750000,40000,Diesel,  Automatic,2011,Comprehensive,5,First Owner,159.6,1995.0,13.2
5547,kolkata,2021,Toyota,Fortuner,4000000,25719,Diesel,  Automatic,2022,Comprehensive,7,First Owner,201.15,2755.0,8.0
5548,kolkata,2011,Maruti,Wagon,225000,27000,Petrol,  Manual,2011,Expired,5,First Owner,67.1,998.0,18.9
5549,kolkata,2019,Mercedes-Benz,GLA,2095000,15600,Petrol,  Automatic,2019,Expired,5,Second Owner,375.48,1991.0,12.33
5550,kolkata,2017,Honda,Amaze,355000,47000,Petrol,  Manual,2017,Comprehensive,5,First Owner,86.7,1198.0,17.8
5551,kolkata,2020,Mahindra,XUV300,765000,67000,Petrol,  Manual,2020,Expired,5,First Owner,108.62,1197.0,16.82
5552,kolkata,2018,Mahindra,KUV,330000,52000,Petrol,  Manual,2018,Comprehensive,6,First Owner,82.0,1198.0,18.15
5553,kolkata,2017,Ford,Aspire,370000,46273,Diesel,  Manual,2017,Comprehensive,5,First Owner,99.0,1498.0,25.83
5554,kolkata,2016,Maruti,Celerio,299000,44000,Petrol,  Automatic,2016,Comprehensive,5,First Owner,67.04,998.0,23.1
5555,kolkata,2015,Honda,City,350000,50000,Petrol,  Manual,2015,Comprehensive,5,First Owner,117.3,1497.0,17.8
5556,kolkata,2019,Ford,Ecosport,595000,55260,Diesel,  Manual,2019,Third Party,5,First Owner,98.96,1498.0,23.0
5557,kolkata,2016,Maruti,Alto,260000,38290,Petrol,  Manual,2016,Expired,5,First Owner,67.05,998.0,23.95
5558,kolkata,2019,Hyundai,Venue,635000,65000,Petrol,  Manual,2019,Expired,5,First Owner,118.35,998.0,18.27
5559,kolkata,2023,Mahindra,Scorpio,1689999,25614,Diesel,  Manual,2023,Comprehensive,7,First Owner,130.0,2184.0,14.44
5560,kolkata,2017,Jeep,Compass,699000,64464,Diesel,  Manual,2017,Comprehensive,5,First Owner,170.0,1956.0,17.1
5561,kolkata,2023,Maruti,Swift,645000,22000,Petrol,  Manual,2023,Comprehensive,5,First Owner,88.5,1197.0,22.38
5562,kolkata,2021,Maruti,XL6,980000,36000,Petrol,  Automatic,2021,Comprehensive,6,First Owner,103.2,1462.0,18.0
5563,kolkata,2020,Honda,Amaze,500000,46000,Petrol,  Manual,2020,Comprehensive,5,First Owner,88.76,1199.0,18.6
5564,kolkata,2016,Honda,City,449000,54950,Petrol,  Manual,2016,Comprehensive,5,Second Owner,117.3,1497.0,17.8
5565,kolkata,2017,Ford,Aspire,290000,100119,Petrol,  Manual,2017,Third Party,5,First Owner,94.93,1194.0,18.5
5566,kolkata,2014,Honda,Amaze,290000,58000,Petrol,  Manual,2014,Comprehensive,5,First Owner,86.7,1198.0,18.0
5567,kolkata,2015,Hyundai,Xcent,225000,87000,Diesel,  Manual,2015,Expired,5,First Owner,71.0,1120.0,24.4
5568,kolkata,2015,Maruti,Swift,275000,62000,Petrol,  Manual,2015,Comprehensive,5,Second Owner,81.8,1197.0,21.21
5569,kolkata,2019,Maruti,Swift,575000,14188,Petrol,  Automatic,2019,Comprehensive,5,First Owner,81.8,1197.0,21.21
5570,kolkata,2011,Chevrolet,Beat,175000,43610,Petrol,  Manual,2012,Comprehensive,5,Second Owner,79.4,1199.0,18.6
5571,kolkata,2014,Hyundai,Verna,450000,49476,Petrol,  Manual,2015,Comprehensive,5,First Owner,121.3,1591.0,17.1
5572,kolkata,2018,Hyundai,Verna,535000,37000,Petrol,  Manual,2018,Comprehensive,5,First Owner,121.3,1591.0,17.0
5573,kolkata,2024,Mahindra,XUV,1049000,7000,Petrol,  Manual,2024,Comprehensive,5,First Owner,109.96,1197.0,18.89
5574,kolkata,2015,Renault,Duster,352000,62000,Diesel,  Manual,2015,Comprehensive,5,First Owner,108.45,1461.0,19.72
5575,kolkata,2014,Audi,Q3,950000,53018,Diesel,  Automatic,2015,Comprehensive,5,First Owner,174.33,1968.0,15.73
5576,kolkata,2021,Tata,Tiago,430000,33831,Petrol,  Manual,2021,Comprehensive,5,First Owner,84.82,1199.0,19.01
5577,kolkata,2020,Hyundai,i20,575000,39547,Petrol,  Manual,2020,Expired,5,First Owner,118.36,998.0,20.0
5578,kolkata,2016,Maruti,Wagon,299000,48000,Petrol,  Manual,2016,Comprehensive,5,First Owner,81.8,1197.0,20.52
5579,kolkata,2019,Land,Rover,3279999,53546,Diesel,  Automatic,2019,Comprehensive,7,First Owner,255.0,2993.0,14.0
5580,kolkata,2023,Maruti,Baleno,649000,13800,Petrol,  Manual,2023,Expired,5,First Owner,88.5,1197.0,22.35
5581,kolkata,2014,Maruti,Swift,340000,44128,Diesel,  Manual,2014,Expired,5,Third Owner,74.0,1248.0,23.4
5582,kolkata,2022,Tata,Nexon,949000,17000,Petrol,  Manual,2022,Comprehensive,5,First Owner,118.35,1199.0,17.33
5583,kolkata,2021,Hyundai,Creta,1300000,76898,Petrol,  Automatic,2021,Comprehensive,5,First Owner,138.08,1353.0,16.8
5584,kolkata,2021,Jaguar,I-Pace,6000000,63167,Electric,  Automatic,2021,Comprehensive,5,First Owner,394.26,0.1,20.0
5585,kolkata,2018,Honda,Amaze,495000,46252,Petrol,  Automatic,2018,Third Party,5,First Owner,88.76,1199.0,19.0
5586,kolkata,2015,Hyundai,Grand,335000,37151,Petrol,  Manual,2015,Comprehensive,5,Second Owner,82.0,1197.0,18.9
5587,kolkata,2017,Mitsubishi,Pajero,1425000,82541,Diesel,  Automatic,2017,Comprehensive,7,First Owner,175.56,2477.0,13.5
5588,kolkata,2019,Jeep,Compass,1250000,23000,Diesel,  Manual,2019,Third Party,5,First Owner,170.63,1956.0,17.1
5589,kolkata,2017,Nissan,Micra,295000,23546,Petrol,  Manual,2017,Comprehensive,5,First Owner,67.04,1198.0,19.69
5590,kolkata,2022,Maruti,Swift,501000,53241,Petrol,  Manual,2022,Third Party,5,First Owner,88.5,1197.0,22.38
5591,kolkata,2011,BMW,3,750000,40000,Diesel,  Automatic,2011,Comprehensive,5,First Owner,159.6,1995.0,13.2
5592,kolkata,2018,Lamborghini,Urus,33900000,27200,Petrol,  Automatic,2018,Expired,5,First Owner,641.0,3996.0,14.0
5593,kolkata,2018,Mahindra,XUV500,999000,37000,Diesel,  Manual,2020,Third Party,7,First Owner,140.0,2179.0,16.0
5594,kolkata,2017,Ford,Figo,280000,40000,Petrol,  Manual,2017,Comprehensive,5,First Owner,86.8,1196.0,18.16
5595,kolkata,2020,Hyundai,Santro,375000,41142,Petrol,  Manual,2020,Comprehensive,5,First Owner,68.05,1086.0,20.3
5596,kolkata,2013,Hyundai,EON,185000,36002,Petrol,  Manual,2013,Expired,5,First Owner,55.2,814.0,21.1
5597,kolkata,2018,Volkswagen,Tiguan,1375000,80000,Diesel,  Automatic,2018,Expired,5,First Owner,141.0,1968.0,16.65
5598,kolkata,2018,Renault,Duster,600000,49000,Diesel,  Automatic,2018,Comprehensive,5,First Owner,108.45,1461.0,19.6
5599,kolkata,2024,Porsche,Macan,7995000,6600,Petrol,  Automatic,2024,Expired,5,First Owner,261.49,1984.0,14.0
5600,kolkata,2019,Hyundai,Verna,541000,57942,Petrol,  Manual,2019,Third Party,5,First Owner,98.6,1368.0,19.1
5601,kolkata,2018,Toyota,Etios,425000,27000,Petrol,  Manual,2018,Expired,5,First Owner,78.9,1197.0,18.16
5602,kolkata,2018,Toyota,Corolla,625000,25000,Petrol,  Manual,2018,Expired,5,First Owner,138.0,1798.0,14.53
5603,kolkata,2023,Jeep,Compass,2300000,30979,Diesel,  Automatic,2023,Comprehensive,5,First Owner,168.0,1956.0,14.9
5604,kolkata,2013,Mercedes-Benz,B,585000,65000,Petrol,  Automatic,2013,Expired,5,First Owner,120.7,1595.0,14.0
5605,kolkata,2011,Maruti,SX4,168000,46000,Petrol,  Manual,2011,Third Party,5,Second Owner,103.3,1586.0,15.5
5606,kolkata,2018,Mahindra,KUV,340000,30688,Petrol,  Manual,2019,Comprehensive,6,Second Owner,82.0,1198.0,18.15
5607,kolkata,2012,Land,Rover,1049000,89000,Diesel,  Automatic,2012,Expired,5,First Owner,187.7,2179.0,14.0
5608,kolkata,2020,MG,Hector,1150000,56202,Diesel,  Manual,2020,Comprehensive,5,First Owner,167.68,1956.0,17.41
5609,kolkata,2015,Maruti,Alto,215000,35016,Petrol,  Manual,2015,Expired,5,Second Owner,47.3,796.0,22.74
5610,kolkata,2023,Hyundai,IONIQ,2999000,26664,Electric,  Automatic,2023,Comprehensive,5,First Owner,214.56,0.1,20.0
5611,kolkata,2019,Volvo,XC60,2900000,31000,Diesel,  Automatic,2019,Comprehensive,5,First Owner,181.0,1984.0,14.0
5612,kolkata,2021,Hyundai,Creta,1025000,37521,Petrol,  Manual,2021,Comprehensive,5,First Owner,113.18,1497.0,14.0
5613,kolkata,2015,Mercedes-Benz,B,1370000,16187,Diesel,  Automatic,2016,Comprehensive,5,First Owner,107.3,2147.0,14.0
5614,kolkata,2016,Mahindra,XUV500,665000,64000,Diesel,  Manual,2016,Expired,7,First Owner,140.0,2179.0,16.0
5615,kolkata,2017,Mercedes-Benz,E-Class,2700000,64946,Petrol,  Automatic,2017,Comprehensive,5,First Owner,194.4,1991.0,14.0
5616,kolkata,2017,Volkswagen,Tiguan,1300000,52000,Diesel,  Automatic,2017,Comprehensive,5,First Owner,141.0,1968.0,16.65
5617,kolkata,2012,Toyota,Fortuner,975000,74000,Diesel,  Manual,2012,Comprehensive,7,First Owner,168.5,2982.0,13.0
5618,kolkata,2017,Hyundai,Creta,700000,45000,Diesel,  Manual,2017,Comprehensive,5,First Owner,126.2,1582.0,19.67
5619,kolkata,2015,Hyundai,Verna,390000,28000,Petrol,  Manual,2015,Comprehensive,5,First Owner,121.3,1591.0,17.01
5620,kolkata,2015,Toyota,Fortuner,1399000,65000,Diesel,  Manual,2015,Third Party,7,First Owner,168.5,2982.0,13.0
5621,kolkata,2018,Toyota,Innova,1250000,133000,Diesel,  Manual,2018,Comprehensive,8,First Owner,147.8,2393.0,14.0
5622,kolkata,2014,Honda,Mobilio,350000,42000,Petrol,  Manual,2014,Comprehensive,7,First Owner,117.3,1497.0,17.3
5623,kolkata,2014,Hyundai,Grand,299000,64000,Petrol,  Manual,2014,Expired,5,Second Owner,82.0,1197.0,18.9
5624,kolkata,2016,Porsche,Cayenne,4000000,110004,Diesel,  Automatic,2017,Comprehensive,5,First Owner,245.0,2967.0,14.0
5625,kolkata,2017,Datsun,RediGO,199000,35000,Petrol,  Manual,2017,Comprehensive,5,Second Owner,67.0,999.0,22.5
5626,kolkata,2013,Toyota,Fortuner,1099000,59000,Diesel,  Manual,2013,Third Party,7,Second Owner,168.5,2982.0,12.55
5627,kolkata,2015,Land,Rover,1875000,45800,Diesel,  Automatic,2015,Expired,5,First Owner,187.7,2179.0,12.7
5628,kolkata,2014,Mini,Cooper,1650000,13400,Petrol,  Automatic,2014,Expired,5,First Owner,120.7,1598.0,15.6
5629,kolkata,2017,Mercedes-Benz,S-Class,4900000,34000,Diesel,  Automatic,2017,Comprehensive,5,First Owner,254.79,2987.0,14.0
5630,kolkata,2017,Mercedes-Benz,GLS,4000000,79058,Diesel,  Automatic,2017,Comprehensive,7,First Owner,258.0,2987.0,14.0
5631,kolkata,2017,Honda,Amaze,279000,50706,Petrol,  Manual,2017,Third Party,5,First Owner,86.7,1198.0,17.8
5632,kolkata,2021,Hyundai,Venue,665000,29000,Petrol,  Manual,2021,Expired,5,First Owner,81.86,1197.0,17.52
